time_ms,current_nA
13412.9295542,0.238654639519
13412.9587123,0.238665136412
13412.9878703,0.238675633305
13413.0170283,0.238686130198
13413.0461864,0.238696627091
13413.0753444,0.238707123984
13413.1045024,0.238717620877
13413.1336605,0.23872811777
13413.1628185,0.238738614662
13413.1919765,0.238749111555
13413.2211346,0.238759608448
13413.2502926,0.238770105341
13413.2794506,0.238780602234
13413.3086087,0.238791099127
13413.3377667,0.23880159602
13413.3669248,0.238812092912
13413.4122898,0.23882842432
13413.4576548,0.238844755727
13413.5030198,0.238861087135
13413.5483848,0.238877418542
13413.5937499,0.23889374995
13413.6391149,0.238910081357
13413.6844799,0.238926412765
13413.7298449,0.238942744172
13413.798594,0.238967493853
13413.8673431,0.238992243533
13413.9360923,0.239016993214
13414.0048414,0.239041742894
13414.0735905,0.239066492574
13414.1423396,0.239091242255
13414.2110887,0.239115991935
13414.2798378,0.239140741616
13414.3485869,0.239165491296
13414.417336,0.239190240977
13414.4860852,0.239214990657
13414.5548343,0.239239740337
13414.6235834,0.239264490018
13414.7358713,0.239304913668
13414.8481592,0.239345337319
13414.9604471,0.239385760969
13415.0727351,0.239426184619
13415.185023,0.23946660827
13415.2973109,0.23950703192
13415.4095988,0.239547455571
13415.5218867,0.239587879221
13415.6341746,0.239628302871
13415.8252696,0.239697097067
13416.0163646,0.239765891262
13416.2074596,0.239834685458
13416.3985546,0.239903479653
13416.5896496,0.239972273848
13416.7807446,0.240041068044
13416.9718396,0.240109862239
13417.1629345,0.240178656434
13417.3540295,0.24024745063
13417.5451245,0.240316244825
13417.7362195,0.240385039021
13417.9273145,0.240453833216
13418.1184095,0.240522627411
13418.3095045,0.240591421607
13418.5005995,0.240660215802
13418.6916944,0.240729009997
13418.8827894,0.240797804193
13419.0738844,0.240866598388
13419.2649794,0.240935392584
13419.4560744,0.241004186779
13419.6471694,0.241072980974
13419.9422009,0.241179192313
13420.2372324,0.241285403652
13420.5322639,0.24139161499
13420.8272954,0.241497826329
13421.1223269,0.241604037667
13421.4173584,0.241710249006
13421.7123898,0.241816460345
13422.0074213,0.241922671683
13422.3024528,0.242028883022
13422.5974843,0.24213509436
13422.8925158,0.242241305699
13423.1875473,0.242347517038
13423.4825788,0.242453728376
13423.7776103,0.242559939715
13424.0726418,0.242666151054
13424.3676733,0.242772362392
13424.6627048,0.242878573731
13424.9577363,0.242984785069
13425.2527678,0.243090996408
13425.5477993,0.243197207747
13425.8428308,0.243303419085
13426.1378623,0.243409630424
13426.4328938,0.243515841762
13426.7279253,0.243622053101
13427.0229568,0.24372826444
13427.3179883,0.243834475778
13427.6130198,0.243940687117
13427.9080513,0.244046898455
13428.2030828,0.244153109794
13428.4981143,0.244259321133
13428.7931458,0.244365532471
13429.0881772,0.24447174381
13429.3832087,0.244577955149
13429.6782402,0.244684166487
13429.9732717,0.244790377826
13430.2683032,0.244896589164
13430.5633347,0.245002800503
13430.8583662,0.245109011842
13431.1533977,0.24521522318
13431.4484292,0.245321434519
13431.7434607,0.245427645857
13432.0384922,0.245533857196
13432.3335237,0.245640068535
13432.6285552,0.245746279873
13432.9235867,0.245852491212
13433.2186182,0.24595870255
13433.5136497,0.246064913889
13433.8086812,0.246171125228
13434.1037127,0.246277336566
13434.3987442,0.246383547905
13434.6937757,0.246489759244
13434.9888072,0.246595970582
13435.2838387,0.246702181921
13435.5788702,0.246808393259
13435.8739017,0.246914604598
13436.1689332,0.247020815937
13436.4639647,0.247127027275
13436.7589961,0.247233238614
13437.0540276,0.247339449952
13437.3490591,0.247445661291
13437.6440906,0.24755187263
13437.9391221,0.247658083968
13438.2341536,0.247764295307
13438.5291851,0.247870506645
13438.8242166,0.247976717984
13439.1192481,0.248082929323
13439.4142796,0.248189140661
13439.7093111,0.248295352
13440.0043426,0.248401563339
13440.2993741,0.248507774677
13440.5944056,0.248613986016
13440.8894371,0.248720197354
13441.1844686,0.248826408693
13441.4795001,0.248932620032
13441.7745316,0.24903883137
13441.9852356,0.249114684803
13442.1959395,0.249190538236
13442.4066435,0.249266391668
13442.6173475,0.249342245101
13442.8280515,0.249418098534
13443.0387555,0.249493951967
13443.2494594,0.249569805399
13443.4601634,0.249645658832
13443.6708674,0.249721512265
13443.8815714,0.249797365698
13444.0922754,0.24987321913
13444.3029793,0.249949072563
13444.5136833,0.250024925996
13444.7243873,0.250100779429
13444.9350913,0.250176632861
13445.1457953,0.250252486294
13445.3564992,0.250328339727
13445.5672032,0.25040419316
13445.7779072,0.250480046592
13445.9886112,0.250555900025
13446.1993152,0.250631753458
13446.4100191,0.250707606891
13446.6207231,0.250783460323
13446.8314271,0.250859313756
13447.0421311,0.250935167189
13447.2528351,0.251011020622
13447.463539,0.251086874054
13447.674243,0.251162727487
13447.884947,0.25123858092
13448.095651,0.251314434353
13448.306355,0.251390287785
13448.5170589,0.251466141218
13448.7277629,0.251541994651
13448.9384669,0.251617848084
13449.1491709,0.251693701516
13449.3598749,0.251769554949
13449.5705788,0.251845408382
13449.7812828,0.251921261815
13449.9919868,0.251997115247
13450.2026908,0.25207296868
13450.4133948,0.252148822113
13450.6240987,0.252224675546
13450.8348027,0.252300528978
13451.0455067,0.252376382411
13451.2562107,0.252452235844
13451.4669147,0.252528089277
13451.6776186,0.252603942709
13451.8883226,0.252679796142
13452.0990266,0.252755649575
13452.3097306,0.252831503008
13452.5204346,0.25290735644
13452.7311385,0.252983209873
13452.9418425,0.253059063306
13453.0962105,0.253114635763
13453.2505784,0.253170208221
13453.4049463,0.253225780678
13453.5593143,0.253281353135
13453.7136822,0.253336925593
13453.8680501,0.25339249805
13454.0224181,0.253448070507
13454.176786,0.253503642964
13454.3311539,0.253559215422
13454.4855219,0.253614787879
13454.6398898,0.253670360336
13454.7942578,0.253725932794
13454.9486257,0.253781505251
13455.1029936,0.253837077708
13455.2573616,0.253892650166
13455.4117295,0.253948222623
13455.5660974,0.25400379508
13455.7204654,0.254059367538
13455.8748333,0.254114939995
13456.0292013,0.254170512452
13456.1835692,0.254226084909
13456.3379371,0.254281657367
13456.4923051,0.254337229824
13456.646673,0.254392802281
13456.8010409,0.254448374739
13456.9554089,0.254503947196
13457.1097768,0.254559519653
13457.2641448,0.254615092111
13457.4185127,0.254670664568
13457.5728806,0.254726237025
13457.7272486,0.254781809483
13457.8816165,0.25483738194
13458.0359844,0.254892954397
13458.1903524,0.254948526854
13458.3447203,0.255004099312
13458.4990882,0.255059671769
13458.6534562,0.255115244226
13458.8078241,0.255170816684
13458.9621921,0.255226389141
13459.11656,0.255281961598
13459.2709279,0.255337534056
13459.4252959,0.255393106513
13459.5796638,0.25544867897
13459.7340317,0.255504251428
13459.8883997,0.255559823885
13460.0427676,0.255615396342
13460.1971356,0.255670968799
13460.3515035,0.255726541257
13460.5058714,0.255782113714
13460.6602394,0.255837686171
13460.8146073,0.255893258629
13460.9689752,0.255948831086
13461.1233432,0.256004403543
13461.2777111,0.256059976001
13461.432079,0.256115548458
13461.586447,0.256171120915
13461.7408149,0.256226693373
13461.8951829,0.25628226583
13462.0495508,0.256337838287
13462.2039187,0.256393410744
13462.3582867,0.256448983202
13462.5126546,0.256504555659
13462.6670225,0.256560128116
13462.8213905,0.256615700574
13462.9757584,0.256671273031
13463.1301264,0.256726845488
13463.2844943,0.256782417946
13463.4388622,0.256837990403
13463.5932302,0.25689356286
13463.7475981,0.256949135318
13463.901966,0.257004707775
13464.056334,0.257060280232
13464.2107019,0.257115852689
13464.3650699,0.257171425147
13464.4763089,0.257211471193
13464.5576651,0.257240759422
13464.6390213,0.257270047651
13464.7203774,0.25729933588
13464.8017336,0.257328624109
13464.8830898,0.257357912339
13464.964446,0.257387200568
13465.0458022,0.257416488797
13465.1271584,0.257445777026
13465.2085146,0.257475065255
13465.2898708,0.257504353484
13465.371227,0.257533641713
13465.4525832,0.257562929942
13465.5339394,0.257592218172
13465.6152956,0.257621506401
13465.6966517,0.25765079463
13465.7780079,0.257680082859
13465.8593641,0.257709371088
13465.9407203,0.257738659317
13466.0220765,0.257767947546
13466.1034327,0.257797235775
13466.1847889,0.257826524004
13466.2661451,0.257855812234
13466.3475013,0.257885100463
13466.4288575,0.257914388692
13466.5102137,0.257943676921
13466.5915699,0.25797296515
13466.6729261,0.258002253379
13466.7542822,0.258031541608
13466.8356384,0.258060829837
13466.9169946,0.258090118067
13466.9983508,0.258119406296
13467.079707,0.258148694525
13467.1610632,0.258177982754
13467.2424194,0.258207270983
13467.3237756,0.258236559212
13467.4051318,0.258265847441
13467.486488,0.25829513567
13467.5678442,0.258324423899
13467.6492004,0.258353712129
13467.7305565,0.258383000358
13467.8119127,0.258412288587
13467.9367251,0.258457221047
13468.0615375,0.258502153507
13468.1863499,0.258547085967
13468.3111623,0.258592018427
13468.5289081,0.258670406909
13468.7466539,0.258748795391
13468.9643996,0.258827183874
13469.3280083,0.25895808299
13469.691617,0.259088982106
13470.0552256,0.259219881222
13470.6356455,0.259428832384
13471.2160654,0.259637783546
13471.7964853,0.259846734708
13472.3769052,0.26005568587
13472.9573251,0.260264637033
13473.537745,0.260473588195
13474.1181649,0.260682539357
13474.6985848,0.260891490519
13475.2790047,0.261100441681
13475.8594246,0.261309392843
13476.4398445,0.261518344005
13477.0202644,0.261727295167
13477.6006842,0.26193624633
13478.1811041,0.262145197492
13478.761524,0.262354148654
13479.3419439,0.262563099816
13479.9223638,0.262772050978
13480.5027837,0.26298100214
13481.0832036,0.263189953302
13481.6636235,0.263398904464
13482.2440434,0.263607855627
13482.8244633,0.263816806789
13483.4048832,0.264025757951
13483.9853031,0.264234709113
13484.565723,0.264443660275
13485.1461429,0.264652611437
13485.7265628,0.264861562599
13486.3069827,0.265070513761
13486.8874026,0.265279464924
13487.4678225,0.265488416086
13488.0482424,0.265697367248
13488.6286622,0.26590631841
13489.2090821,0.266115269572
13489.789502,0.266324220734
13490.3699219,0.266533171896
13490.9503418,0.266742123058
13491.5307617,0.266951074221
13492.1111816,0.267160025383
13492.6916015,0.267368976545
13493.2720214,0.267577927707
13493.8524413,0.267786878869
13494.4328612,0.267995830031
13495.0132811,0.268204781193
13495.593701,0.268413732355
13495.738806,0.268465970146
13495.8839109,0.268518207936
13496.0290159,0.268570445727
13496.2704216,0.268657351766
13496.6429803,0.268791472922
13497.0155391,0.268925594078
13497.3880979,0.269059715234
13497.7606566,0.26919383639
13498.1332154,0.269327957546
13498.5057742,0.269462078702
13498.8783329,0.269596199857
13499.2508917,0.269730321013
13499.6234505,0.269864442169
13499.9960092,0.269998563325
13500.368568,0.270132684481
13500.7411268,0.270266805637
13501.1136855,0.270400926793
13501.4862443,0.270535047949
13502.1328301,0.270767818847
13502.5321666,0.270911579992
13502.6320008,0.270947520278
13502.7318349,0.270983460564
13502.831669,0.27101940085
13502.9315032,0.271055341136
13502.9564617,0.271064326208
13502.9814202,0.271073311279
13503.0063788,0.271082296351
13503.0313373,0.271091281422
13503.0562958,0.271100266494
13503.0812543,0.271109251566
13503.087494,0.271111497833
13503.0937336,0.271113744101
13503.1070795,0.27111854862
13503.1212339,0.271123644216
13503.1353884,0.271128739812
13503.1495428,0.271133835408
13503.1582858,0.271136982898
13503.1670289,0.271140130387
13503.1757719,0.271143277877
13503.1845149,0.271146425366
13503.1932579,0.271149572855
13503.202001,0.271152720345
13503.210744,0.271155867834
13503.219487,0.271159015324
13503.22823,0.271162162813
13503.2369731,0.271165310302
13503.2457161,0.271168457792
13503.2544591,0.271171605281
13503.2677044,0.27117637357
13503.2809496,0.271181141858
13503.2941949,0.271185910147
13503.3074401,0.271190678436
13503.3206853,0.271195446724
13503.3339306,0.271200215013
13503.3471758,0.271204983302
13503.3604211,0.27120975159
13503.3736663,0.271214519879
13503.3944672,0.271222008174
13503.415268,0.27122949647
13503.4360688,0.271236984765
13503.4568696,0.27124447306
13503.4776704,0.271251961356
13503.4984713,0.271259449651
13503.5108247,0.27126389691
13503.5231782,0.271268344168
13503.5317211,0.271271419593
13503.5402639,0.271274495017
13503.5488068,0.271277570441
13503.5573496,0.271280645866
13503.5658925,0.27128372129
13503.5744353,0.271286796714
13503.5829782,0.271289872139
13503.591521,0.271292947563
13503.6000639,0.271296022987
13503.6086067,0.271299098412
13503.6171495,0.271302173836
13503.6256924,0.27130524926
13503.6342352,0.271308324685
13503.6427781,0.271311400109
13503.6513209,0.271314475533
13503.6598638,0.271317550958
13503.6684066,0.271320626382
13503.6817672,0.271325436199
13503.6951278,0.271330246016
13503.7084884,0.271335055833
13503.721849,0.271339865651
13503.7352096,0.271344675468
13503.7485702,0.271349485285
13503.7619308,0.271354295102
13503.7752914,0.271359104919
13503.788652,0.271363914736
13503.8020126,0.271368724553
13503.8103032,0.271371709158
13503.8185938,0.271374693763
13503.8268844,0.271377678368
13503.8351749,0.271380662973
13503.8434655,0.271383647578
13503.8517561,0.271386632183
13503.8600466,0.271389616788
13503.8683372,0.271392601393
13503.8766278,0.271395585998
13503.8849183,0.271398570603
13503.8932089,0.271401555208
13503.9014995,0.271404539813
13503.9097901,0.271407524418
13503.9180806,0.271410509023
13503.9263712,0.271413493628
13503.9346618,0.271416478233
13503.9429523,0.271419462838
13503.9512429,0.271422447443
13503.9595335,0.271425432048
13503.967824,0.271428416653
13503.9761146,0.271431401258
13503.9844052,0.271434385863
13503.9926957,0.271437370468
13504.0009863,0.271440355073
13504.0092769,0.271443339678
13504.0175675,0.271446324283
13504.025858,0.271449308888
13504.0341486,0.271452293493
13504.0424392,0.271455278098
13504.0507297,0.271458262703
13504.0590203,0.271461247308
13504.0673109,0.271464231913
13504.0756014,0.271467216518
13504.083892,0.271470201123
13504.0921826,0.271473185728
13504.1004731,0.271476170333
13504.1087637,0.271479154938
13504.1170543,0.271482139543
13504.1253449,0.271485124148
13504.1336354,0.271488108753
13504.141926,0.271491093358
13504.1502166,0.271494077963
13504.1585071,0.271497062568
13504.1667977,0.271500047173
13504.1750883,0.271503031778
13504.1833788,0.271506016383
13504.1916694,0.271509000988
13504.19996,0.271511985593
13504.2082505,0.271514970198
13504.2165411,0.271517954803
13504.2248317,0.271520939408
13504.2331223,0.271523924013
13504.2414128,0.271526908618
13504.2497034,0.271529893223
13504.257994,0.271532877828
13504.2662845,0.271535862433
13504.2745751,0.271538847038
13504.2828657,0.271541831643
13504.2911562,0.271544816248
13504.2994468,0.271547800853
13504.3077374,0.271550785458
13504.316028,0.271553770063
13504.3243185,0.271556754668
13504.3326091,0.271559739273
13504.3408997,0.271562723878
13504.3491902,0.271565708483
13504.3574808,0.271568693088
13504.3657714,0.271571677693
13504.3740619,0.271574662298
13504.3823525,0.271577646903
13504.3906431,0.271580631507
13504.3989336,0.271583616112
13504.4072242,0.271586600717
13504.4155148,0.271589585322
13504.4238054,0.271592569927
13504.4320959,0.271595554532
13504.4403865,0.271598539137
13504.4486771,0.271601523742
13504.4569676,0.271604508347
13504.4697565,0.271609112357
13504.4825455,0.271613716366
13504.4953344,0.271618320375
13504.5081233,0.271622924384
13504.5209122,0.271627528394
13504.5337011,0.271632132403
13504.54649,0.271636736412
13504.5592789,0.271641340421
13504.5720679,0.271645944431
13504.5848568,0.27165054844
13504.5976457,0.271655152449
13504.6104346,0.271659756458
13504.6232235,0.271664360467
13504.6360124,0.271668964477
13504.6488013,0.271673568486
13504.6615903,0.271678172495
13504.6743792,0.271682776504
13504.6871681,0.271687380514
13504.6960082,0.271690562952
13504.7048483,0.271693745391
13504.7136884,0.27169692783
13504.7225285,0.271700110269
13504.7313686,0.271703292708
13504.7402087,0.271706475147
13504.7490488,0.271709657585
13504.757889,0.271712840024
13504.7667291,0.271716022463
13504.7755692,0.271719204902
13504.7844093,0.271722387341
13504.798063,0.271727302684
13504.8117167,0.271732218027
13504.8253705,0.271737133369
13504.8390242,0.271742048712
13504.8526779,0.271746964055
13504.8663317,0.271751879398
13504.8799854,0.271756794741
13504.8936391,0.271761710084
13504.9072929,0.271766625427
13504.9209466,0.27177154077
13504.9346003,0.271776456113
13504.948254,0.271781371456
13504.9619078,0.271786286799
13504.9755615,0.271791202142
13504.9892152,0.271796117485
13505.002869,0.271801032827
13505.0165227,0.27180594817
13505.0301764,0.271810863513
13505.0438302,0.271815778856
13505.0574839,0.271820694199
13505.0711376,0.271825609542
13505.0847913,0.271830524885
13505.0943154,0.271833953562
13505.1038396,0.271837382238
13505.1133637,0.271840810915
13505.1228878,0.271844239591
13505.1324119,0.271847668268
13505.141936,0.271851096944
13505.1514601,0.271854525621
13505.1609842,0.271857954298
13505.1705083,0.271861382974
13505.1800324,0.271864811651
13505.1895565,0.271868240327
13505.1990806,0.271871669004
13505.2086047,0.27187509768
13505.2181288,0.271878526357
13505.2276529,0.271881955034
13505.237177,0.27188538371
13505.2467011,0.271888812387
13505.2562252,0.271892241063
13505.2657493,0.27189566974
13505.2752734,0.271899098416
13505.2847975,0.271902527093
13505.2943216,0.27190595577
13505.3038457,0.271909384446
13505.3133698,0.271912813123
13505.3228939,0.271916241799
13505.332418,0.271919670476
13505.3419421,0.271923099152
13505.3514662,0.271926527829
13505.3609903,0.271929956506
13505.3705144,0.271933385182
13505.3800385,0.271936813859
13505.3895626,0.271940242535
13505.3990867,0.271943671212
13505.4086108,0.271947099889
13505.4181349,0.271950528565
13505.427659,0.271953957242
13505.4371831,0.271957385918
13505.4467072,0.271960814595
13505.4562313,0.271964243271
13505.4657554,0.271967671948
13505.4752795,0.271971100625
13505.4898802,0.271976356881
13505.5044809,0.271981613137
13505.5190816,0.271986869393
13505.5336824,0.271992125649
13505.5482831,0.271997381905
13505.5628838,0.272002638161
13505.5774845,0.272007894418
13505.5920852,0.272013150674
13505.6066859,0.27201840693
13505.6212866,0.272023663186
13505.6358873,0.272028919442
13505.6504881,0.272034175698
13505.6603045,0.272037709607
13505.6701209,0.272041243515
13505.6799373,0.272044777423
13505.6897537,0.272048311332
13505.6995701,0.27205184524
13505.7093865,0.272055379148
13505.7192029,0.272058913056
13505.7290193,0.272062446965
13505.7388358,0.272065980873
13505.7486522,0.272069514781
13505.7584686,0.27207304869
13505.768285,0.272076582598
13505.7781014,0.272080116506
13505.7879178,0.272083650415
13505.8032614,0.272089174098
13505.8186049,0.272094697782
13505.8339485,0.272100221465
13505.8492921,0.272105745149
13505.8646356,0.272111268833
13505.8799792,0.272116792516
13505.8953228,0.2721223162
13505.9106663,0.272127839883
13505.9260099,0.272133363567
13505.9413535,0.272138887251
13505.956697,0.272144410934
13505.9720406,0.272149934618
13505.9873842,0.272155458301
13505.9970455,0.272158936392
13506.0067069,0.272162414483
13506.0163683,0.272165892574
13506.0260296,0.272169370665
13506.035691,0.272172848756
13506.0453524,0.272176326846
13506.0550137,0.272179804937
13506.0646751,0.272183283028
13506.0743364,0.272186761119
13506.0839978,0.27219023921
13506.0936592,0.272193717301
13506.1033205,0.272197195391
13506.1129819,0.272200673482
13506.1226433,0.272204151573
13506.1323046,0.272207629664
13506.141966,0.272211107755
13506.1516273,0.272214585846
13506.1612887,0.272218063936
13506.1709501,0.272221542027
13506.1806114,0.272225020118
13506.1902728,0.272228498209
13506.1999342,0.2722319763
13506.2095955,0.272235454391
13506.2192569,0.272238932481
13506.2289183,0.272242410572
13506.2385796,0.272245888663
13506.248241,0.272249366754
13506.2579023,0.272252844845
13506.2675637,0.272256322936
13506.2772251,0.272259801026
13506.2868864,0.272263279117
13506.3014181,0.272268510505
13506.3159497,0.272273741892
13506.3304813,0.27227897328
13506.345013,0.272284204668
13506.3595446,0.272289436055
13506.3740762,0.272294667443
13506.3886079,0.272299898831
13506.4031395,0.272305130218
13506.4176711,0.272310361606
13506.4322028,0.272315592994
13506.4467344,0.272320824381
13506.461266,0.272326055769
13506.4757977,0.272331287156
13506.4903293,0.272336518544
13506.5048609,0.272341749932
13506.5193926,0.272346981319
13506.5339242,0.272352212707
13506.5484558,0.272357444095
13506.5629875,0.272362675482
13506.5775191,0.27236790687
13506.5920507,0.272373138258
13506.6065823,0.272378369645
13506.621114,0.272383601033
13506.6356456,0.27238883242
13506.6501772,0.272394063808
13506.6647089,0.272399295196
13506.6792405,0.272404526583
13506.6937721,0.272409757971
13506.7083038,0.272414989359
13506.7228354,0.272420220746
13506.737367,0.272425452134
13506.7518987,0.272430683522
13506.7664303,0.272435914909
13506.7809619,0.272441146297
13506.7954936,0.272446377684
13506.8100252,0.272451609072
13506.8245568,0.27245684046
13506.8390885,0.272462071847
13506.8536201,0.272467303235
13506.8681517,0.272472534623
13506.8826834,0.27247776601
13506.897215,0.272482997398
13506.9117466,0.272488228786
13506.9262783,0.272493460173
13506.9408099,0.272498691561
13506.9553415,0.272503922949
13506.9698732,0.272509154336
13506.9844048,0.272514385724
13506.9989364,0.272519617111
13507.0134681,0.272524848499
13507.0279997,0.272530079887
13507.0425313,0.272535311274
13507.0570629,0.272540542662
13507.0715946,0.27254577405
13507.0861262,0.272551005437
13507.1101184,0.272559642628
13507.1341106,0.272568279819
13507.1581028,0.27257691701
13507.182095,0.272585554201
13507.2060872,0.272594191392
13507.2300794,0.272602828583
13507.2540716,0.272611465774
13507.2780638,0.272620102965
13507.302056,0.272628740156
13507.3260482,0.272637377347
13507.3500404,0.272646014539
13507.3740326,0.27265465173
13507.4129906,0.272668676602
13507.4519485,0.272682701475
13507.4909065,0.272696726348
13507.5298645,0.272710751221
13507.5688225,0.272724776093
13507.6077805,0.272738800966
13507.6467384,0.272752825839
13507.6856964,0.272766850711
13507.7246544,0.272780875584
13507.7636124,0.272794900457
13507.8025704,0.27280892533
13507.8415283,0.272822950202
13507.8804863,0.272836975075
13507.940652,0.272858634718
13508.0008177,0.272880294361
13508.0609833,0.272901954003
13508.121149,0.272923613646
13508.1813147,0.272945273289
13508.2414804,0.272966932931
13508.301646,0.272988592574
13508.3618117,0.273010252217
13508.4533239,0.273043196594
13508.544836,0.273076140971
13508.6363482,0.273109085348
13508.7278603,0.273142029726
13508.8193725,0.273174974103
13508.9108847,0.27320791848
13509.0023968,0.273240862858
13509.093909,0.273273807235
13509.1854211,0.273306751612
13509.2769333,0.273339695989
13509.4164038,0.273389905368
13509.5558743,0.273440114747
13509.6953448,0.273490324126
13509.8348153,0.273540533505
13509.9742858,0.273590742884
13510.1137563,0.273640952263
13510.2532268,0.273691161642
13510.3926973,0.273741371021
13510.5321678,0.2737915804
13510.6716383,0.273841789779
13510.8111088,0.273891999157
13510.9505793,0.273942208536
13511.0900498,0.273992417915
13511.2295203,0.274042627294
13511.3689908,0.274092836673
13511.5805595,0.274169001416
13511.7921282,0.274245166158
13512.0036969,0.2743213309
13512.2152657,0.274397495643
13512.4268344,0.274473660385
13512.6384031,0.274549825128
13512.8499719,0.27462598987
13513.0615406,0.274702154613
13513.2731093,0.274778319355
13513.484678,0.274854484098
13513.6962468,0.27493064884
13513.9078155,0.275006813583
13514.1193842,0.275082978325
13514.330953,0.275159143067
13514.5425217,0.27523530781
13514.7540904,0.275311472552
13514.9656592,0.275387637295
13515.1772279,0.275463802037
13515.3887966,0.27553996678
13515.6003653,0.275616131522
13515.8119341,0.275692296265
13515.9524533,0.2757428832
13516.0496495,0.275777873827
13516.1209156,0.275803529616
13516.1921817,0.275829185404
13516.2634478,0.275854841193
13516.3347138,0.275880496981
13516.4059799,0.27590615277
13516.477246,0.275931808558
13516.5485121,0.275957464347
13516.6197782,0.275983120135
13516.6910442,0.276008775923
13516.7623103,0.276034431712
13516.8335764,0.2760600875
13516.9048425,0.276085743289
13516.9761085,0.276111399077
13517.0473746,0.276137054866
13517.1186407,0.276162710654
13517.1899068,0.276188366443
13517.2611729,0.276214022231
13517.3324389,0.27623967802
13517.403705,0.276265333808
13517.4749711,0.276290989597
13517.5462372,0.276316645385
13517.6175033,0.276342301174
13517.6887693,0.276367956962
13517.7600354,0.276393612751
13517.8313015,0.276419268539
13517.9025676,0.276444924328
13517.9738337,0.276470580116
13518.0812821,0.276509261544
13518.1887305,0.276547942972
13518.2961789,0.2765866244
13518.4036273,0.276625305827
13518.5110757,0.276663987255
13518.6185241,0.276702668683
13518.7259725,0.276741350111
13518.8334209,0.276780031539
13518.9408694,0.276818712966
13519.1337398,0.276888146345
13519.3266103,0.276957579724
13519.5194808,0.277027013103
13519.7123513,0.277096446482
13520.0148334,0.277205340015
13520.3173154,0.277314233548
13520.6197974,0.277423127081
13520.9222795,0.277532020614
13521.2247615,0.277640914147
13521.5272436,0.27774980768
13521.9819234,0.277913492421
13522.4366032,0.278077177162
13522.8912831,0.278240861903
13523.3459629,0.278404546644
13523.8006427,0.278568231385
13524.2553226,0.278731916127
13524.7100024,0.278895600868
13525.1646822,0.279059285609
13525.6193621,0.27922297035
13526.0740419,0.279386655091
13526.5287218,0.279550339832
13526.9834016,0.279714024573
13527.4380814,0.279877709315
13527.8927613,0.280041394056
13528.3474411,0.280205078797
13528.8021209,0.280368763538
13529.2568008,0.280532448279
13529.7114806,0.28069613302
13530.1661604,0.280859817762
13530.6208403,0.281023502503
13531.0755201,0.281187187244
13531.5302,0.281350871985
13531.9848798,0.281514556726
13532.4395596,0.281678241467
13532.8942395,0.281841926209
13533.3489193,0.28200561095
13533.8035991,0.282169295691
13534.258279,0.282332980432
13534.7129588,0.282496665173
13535.1676387,0.282660349914
13535.6223185,0.282824034656
13536.0769983,0.282987719397
13536.5316782,0.283151404138
13536.986358,0.283315088879
13537.4410378,0.28347877362
13537.8957177,0.283642458361
13538.3503975,0.283806143102
13538.8050773,0.283969827844
13539.1227048,0.284084173739
13539.4403323,0.284198519635
13539.7579598,0.284312865531
13540.0755873,0.284427211426
13540.3932148,0.284541557322
13540.7108423,0.284655903218
13541.0284698,0.284770249113
13541.3460972,0.284884595009
13541.6637247,0.284998940905
13541.9813522,0.2851132868
13542.2989797,0.285227632696
13542.6166072,0.285341978592
13542.9342347,0.285456324487
13543.2518622,0.285570670383
13543.5694897,0.285685016279
13543.8871172,0.285799362175
13544.2047446,0.28591370807
13544.5223721,0.286028053966
13544.8399996,0.286142399862
13545.1576271,0.286256745757
13545.4752546,0.286371091653
13545.7928821,0.286485437549
13546.290796,0.28666468655
13546.7887099,0.286843935551
13547.2866238,0.287023184552
13548.1197024,0.287323092853
13548.952781,0.287623001154
13549.7858596,0.287922909454
13551.079273,0.288388538278
13551.9047202,0.288685699258
13552.7301673,0.288982860238
13553.5556145,0.289280021218
13554.3810617,0.289577182198
13555.2065088,0.289874343178
13556.031956,0.290171504157
13557.2940681,0.290625864522
13558.5561802,0.291080224887
13559.8182924,0.291534585251
13561.0804045,0.291988945616
13562.3425166,0.292443305981
13563.1364275,0.292729113882
13563.9303383,0.293014921783
13564.7242491,0.293300729685
13565.51816,0.293586537586
13566.3120708,0.293872345487
13567.1059816,0.294158153388
13567.8998925,0.294443961289
13568.6938033,0.294729769191
13569.4877141,0.295015577092
13570.281625,0.295301384993
13571.0755358,0.295587192894
13571.8694467,0.295873000796
13572.6633575,0.296158808697
13573.4572683,0.296444616598
13574.2511792,0.296730424499
13575.04509,0.297016232401
13575.8390008,0.297302040302
13576.0374785,0.297373492277
13576.2359563,0.297444944252
13576.434434,0.297516396228
13576.7474209,0.297629071531
13577.0604079,0.297741746835
13577.3733948,0.297854422138
13577.6863818,0.297967097441
13577.9993687,0.298079772745
13578.3123557,0.298192448048
13578.9541245,0.298423484806
13579.5958932,0.298654521565
13579.7563354,0.298712280754
13579.9167776,0.298770039944
13580.0772198,0.298827799133
13580.237662,0.298885558323
13580.653314,0.29903519304
13581.068966,0.299184827758
13581.172879,0.299222236437
13581.276792,0.299259645117
13581.380705,0.299297053796
13581.484618,0.299334462475
13581.588531,0.299371871155
13581.692444,0.299409279834
13581.796357,0.299446688513
13581.90027,0.299484097193
13582.004183,0.299521505872
13582.108096,0.299558914552
13582.212009,0.299596323231
13582.315922,0.29963373191
13582.419835,0.29967114059
13582.523748,0.299708549269
